PUM_NM,WHSAL_NM,SALEDATE,SAN_NM,KIND_NM,TOT_AMT,TOT_QTY,QTY
민들레,서울가락도매,20220301,경기도 양평군,민들레(일반),290500.0,31.0,15.5
민들레,서울가락도매,20220301,충남 당진군,민들레(일반),208500.0,24.0,12.0
민들레,서울가락도매,20220301,충남 서천군,민들레(일반),303500.0,35.0,17.5
민들레,인천삼산도매,20220301,전남 나주시,민들레(일반),10000.0,4.0,2.0
민어,대전오정도매,20220301,부산 강서구,민어,80000.0,8.0,2.0
민어,안양도매시장,20220301,강원도 동해시,민어,90000.0,45.0,3.0
민어,안양도매시장,20220301,인디아,민어,100000.0,20.0,2.0
민어,안양도매시장,20220301,중국,민어,100000.0,20.0,2.0
바나나,강릉도매시장,20220301,필리핀,바나나(일반),580000.0,292.5,22.5
바나나,광주각화도매,20220301,베트남,바나나(수입),174142.85714285713,109.57142857142857,8.428571428571429
바나나,광주각화도매,20220301,필리핀,바나나(수입),218793.10344827586,96.82758620689656,7.448275862068965
바나나,광주각화도매,20220301,필리핀,바나나(일반),235000.0,114.63636363636364,8.818181818181818
바나나,광주서부도매,20220301,수입산,바나나(수입),1092000.0,507.0,39.0
바나나,광주서부도매,20220301,수입산,바나나(일반),2211500.0,1019.4166666666666,78.41666666666667
바나나,광주서부도매,20220301,에쿠아도르,바나나(일반),672000.0,416.0,32.0
바나나,광주서부도매,20220301,원양산,기타바나나,1703200.0,767.0,59.0
바나나,광주서부도매,20220301,코스타리카,바나나(일반),1449000.0,819.0,63.0
바나나,광주서부도매,20220301,필리핀,바나나(일반),819875.0,450.125,34.625
바나나,구리도매시장,20220301,경기 구리시,기타바나나,880834.4827586206,484.3034482758621,37.46206896551724
바나나,구리도매시장,20220301,서울 동대문구,기타바나나,1093615.3846153845,620.0,47.69230769230769
바나나,구리도매시장,20220301,에쿠아도르,기타바나나,202000.0,131.3,10.1
바나나,구리도매시장,20220301,코스타리카,기타바나나,598500.0,409.5,31.5
바나나,구리도매시장,20220301,콜롬비아,기타바나나,690000.0,390.0,30.0
바나나,구리도매시장,20220301,페루,기타바나나,36000.0,13.0,1.0
바나나,구리도매시장,20220301,필리핀,기타바나나,629376.8115942029,355.0869565217391,28.28985507246377
바나나,구미도매시장,20220301,대구광역시,바나나(일반),205285.7142857143,140.0,7.0
바나나,구미도매시장,20220301,수입산,바나나(수입),86727.27272727272,40.18181818181818,3.090909090909091
바나나,대구북부도매,20220301,대구 북구,기타바나나,316000.0,156.0,12.0
바나나,대구북부도매,20220301,대구광역시,기타바나나,179625.0,80.32142857142857,6.178571428571429
바나나,대구북부도매,20220301,베트남,바나나(수입),491700.0,330.2,25.4
바나나,대구북부도매,20220301,수입산,바나나(수입),324800.0,160.875,12.375
바나나,대구북부도매,20220301,콜롬비아,바나나(수입),738500.0,455.0,35.0
바나나,대구북부도매,20220301,필리핀,기타바나나,487500.0,243.75,18.75
바나나,대구북부도매,20220301,필리핀,바나나(수입),225157.8947368421,103.14473684210526,7.934210526315789
바나나,대전노은도매,20220301,필리핀,기타바나나,443793.1034482759,220.82758620689654,17.03448275862069
바나나,대전노은도매,20220301,필리핀,바나나(수입),166941.17647058822,85.3921568627451,6.568627450980392
바나나,대전오정도매,20220301,필리핀,몽키(수입),72000.0,40.0,4.0
바나나,대전오정도매,20220301,필리핀,바나나(수입),199438.20224719102,99.47191011235955,7.651685393258427
바나나,부산반여도매,20220301,경상남도,바나나(일반),250000.0,130.0,10.0
바나나,부산반여도매,20220301,부산 중구,바나나(수입),193142.85714285713,104.0,7.428571428571429
바나나,부산엄궁도매,20220301,에쿠아도르,기타바나나,2201000.0,1209.0,93.0
바나나,부산엄궁도매,20220301,필리핀,기타바나나,3816000.0,2067.0,159.0
바나나,부산엄궁도매,20220301,필리핀,바나나(수입),1203200.0,939.0,62.6
바나나,서울가락도매,20220301,베트남,기타바나나,325000.0,162.5,12.5
바나나,서울가락도매,20220301,베트남,바나나(수입),840000.0,490.2857142857143,37.714285714285715
바나나,서울가락도매,20220301,에쿠아도르,기타바나나,851500.0,640.25,49.25
바나나,서울가락도매,20220301,에쿠아도르,바나나(수입),687600.0,421.2,32.4
바나나,서울가락도매,20220301,코스타리카,기타바나나,407214.28571428574,542.2857142857143,41.714285714285715
바나나,서울가락도매,20220301,코스타리카,바나나(수입),505000.0,292.5,22.5
바나나,서울가락도매,20220301,콜롬비아,기타바나나,1050000.0,910.0,70.0
바나나,서울가락도매,20220301,콜롬비아,바나나(수입),1115333.3333333333,739.6666666666666,56.0
바나나,서울가락도매,20220301,페루,기타바나나,210000.0,252.0,36.0
바나나,서울가락도매,20220301,페루,바나나(수입),384720.0,271.5,21.0
바나나,서울가락도매,20220301,필리핀,기타바나나,877166.6666666666,490.43939393939394,38.53030303030303
바나나,서울가락도매,20220301,필리핀,바나나(수입),761852.6315789474,429.65263157894736,34.01052631578948
바나나,서울강서도매,20220301,에쿠아도르,기타바나나,200000.0,137.5,10.0
바나나,서울강서도매,20220301,콜롬비아,기타바나나,345000.0,210.0,15.0
바나나,서울강서도매,20220301,콜롬비아,바나나(수입),1614750.0,965.25,74.25
바나나,서울강서도매,20220301,필리핀,바나나(수입),953132.380952381,553.2380952380952,43.57142857142857
바나나,수원도매시장,20220301,경기 성남시 수정구,바나나(수입),183105.26315789475,88.94736842105263,6.842105263157895
바나나,수원도매시장,20220301,경기 안성시,바나나(일반),112142.85714285714,51.07142857142857,3.9285714285714284
바나나,수원도매시장,20220301,서울 송파구,바나나(수입),175200.0,83.2,6.4
바나나,수원도매시장,20220301,서울 송파구,바나나(일반),73333.33333333333,35.53333333333333,2.7333333333333334
바나나,수원도매시장,20220301,필리핀,기타바나나,132842.1052631579,61.578947368421055,4.7368421052631575
바나나,순천도매시장,20220301,수입산,기타바나나,750000.0,390.0,30.0
바나나,순천도매시장,20220301,원양산,바나나(수입),139200.0,75.4,5.8
바나나,순천도매시장,20220301,필리핀,바나나(수입),241000.0,127.83333333333333,9.833333333333334
