Date,AvgTemp,MinTemp,MaxTemp,Prec,MaxInsWind,MaxWind,AvgWind,AvgDewPoint,MinHum,AvgHum,SunTime,AvgGroundTemp,AvgGrassTemp
2017-09-21,18.2,10.2,26.3,0,5.8,110,3.1,13.4,46,76.4,8.6,24.4,8.1
2017-09-22,20.2,15,28,0,6.8,230,4.4,15.9,41,79.1,8,26.4,11.8
2017-09-23,20.3,15,27.3,0,5.1,290,3.5,17.3,54,85,4.3,26.3,12.2
2017-09-24,20.8,16.2,29.1,0,5.3,230,3.3,17.4,47,83.3,7.2,26.3,14.2
2017-09-25,21.8,14.4,29.2,0,6.4,110,4.3,16.6,47,74.6,8.6,26.6,11.9
2017-09-26,23.9,19.9,28.4,0,9.1,110,6,17.4,51,67.9,8.5,28.8,16.2
2017-09-27,21.4,19.6,24.3,1.9,10.4,360,6.7,19,72,86.9,0.5,22.6,17.5
2017-09-28,20.8,13.9,26.4,0,10.4,270,5.8,13.6,21,68.9,8.2,24.6,10.8
2017-09-29,17.1,10.9,23.2,0,8.3,290,4.6,8.2,31,59,9.4,23,8.6
2017-09-30,17.9,8.2,28.1,0,6.3,160,4.2,8.9,15,62.9,11,23.3,4.9
2017-10-01,19.5,15,22.8,86.1,10.5,230,7.6,16.7,62,84.9,0,19.5,11.5
2017-10-02,21.9,19.7,24.5,3.8,13.4,200,8.5,19.7,79,88.4,0.3,23,17.1
2017-10-03,19,16.2,24.9,0,10.6,360,6.4,12.7,41,68.8,8.2,20.6,14
2017-10-04,18.7,13.5,24.2,0,7.5,360,4.4,12.8,54,69.6,5.7,20.3,11.1
2017-10-05,17.8,15.6,20.8,4.2,8.2,90,5.5,13,57,74.5,0.2,18.6,14.8
2017-10-06,17,15.2,19,12.4,7.3,70,4.9,16,85,94.3,0,18.4,14.6
2017-10-07,20,14.6,26.1,0,6.5,360,4.2,16.1,52,80.3,10.4,23,12.3
2017-10-08,20.1,14.7,28,0,5.3,140,3.8,17.1,53,84.8,5.3,21.3,12.8
2017-10-09,20.5,14,28.3,0,4.3,290,3.2,16.8,53,82,10.2,22.6,13.1
2017-10-10,21.5,15.3,28.9,0,4.9,270,3.6,18.3,56,84.1,6.6,24.4,14.3
2017-10-11,17.7,14.2,22.1,2.1,10.4,360,6.9,14.6,68,83,0.9,19.3,12.2
2017-10-12,13,10.5,15.1,4.3,8.8,360,5.7,9.3,60,79.4,0,14.7,8.9
2017-10-13,14.5,9.6,20.1,0,9.8,340,5.4,3.5,24,50.9,10.1,14.9,5.7
2017-10-14,15.7,10.8,21.5,0,9.3,360,6.1,6.7,29,57.5,2.6,17.2,9.8
2017-10-15,16,12.2,19.1,0.4,5.9,90,3.6,10.1,54,69,0,17.2,11.4
2017-10-16,16.6,13.4,21.4,0,6.2,70,3.5,11.5,49,74,0,18.1,12.4
2017-10-17,15.9,11.2,22.4,0,7.5,50,4.9,11.7,45,78.9,4,19,9.4
2017-10-18,17.2,13.5,20,0,11,50,5.4,9.4,48,61,0,17.2,12.3
2017-10-19,14.7,9.7,21.2,0,6.6,320,4.3,9.8,45,75.5,2.2,17.4,7.2
2017-10-20,14.8,6.8,23.6,0,6.8,340,4.6,10.2,40,77.8,7.6,16,5.4
2017-10-21,14.7,8.3,23.8,0,9.3,340,6.6,9.7,35,76.9,9.3,17.7,5.7
2017-10-22,14.7,6,23.2,0,8.9,20,5.6,7.3,35,65.6,10.4,16.3,3.9
2017-10-23,12.3,5,20.7,0,5.4,270,3.6,7,35,74.5,8.4,15.1,2.6
2017-10-24,12.4,6.4,20.4,0,8.5,270,4.5,7.5,41,76,7.9,15.2,3.2
2017-10-25,11,3.5,19.9,0,8.9,360,5.2,7.2,47,80.5,9.9,14.5,1.7
2017-10-26,11.5,4.4,21.6,0,5.5,250,4,7.8,38,81.6,7.1,15.5,2.1
2017-10-27,12.6,5.2,22.7,0,4.6,160,2.7,7.9,31,78.4,6.8,16.2,3.4
2017-10-28,14.3,5.5,23.2,0,6,290,3.9,9.7,48,77.4,5.1,15.6,4.3
2017-10-29,13,9,18.4,0,17.7,90,6.2,5.8,46,63.4,7.2,13.9,5.9
2017-10-30,9.8,5.3,14.4,0,12.5,360,5.8,-0.2,37,50.9,10.1,12.7,0.7
2017-10-31,8.3,-0.3,17.7,0,6.5,360,4,1.7,24,68.8,10.1,11.2,-3
2017-11-01,8.8,0,18.4,0,6.2,320,3.7,4.9,44,80,9.8,12.8,-2.4
2017-11-02,10.6,3.1,19.2,0,5.5,290,3.4,7.2,54,82,4,13.8,1.1
2017-11-03,10.3,4.9,19.7,0.3,17.4,320,5.9,5.5,49,74.4,4.3,11.7,3.1
2017-11-04,8.2,0.8,13,0,12.8,290,5.4,-0.4,34,57.4,9.3,12,-3.2
2017-11-05,6.3,-2.4,16.2,0,5.7,290,3.8,-0.3,28,69.1,9.8,10.1,-4.6
2017-11-06,8.4,-1.1,18.3,0,5.9,270,4.1,4.1,46,77.8,9.8,11.5,-4.2
2017-11-07,13.5,4.8,19.8,0,3.7,90,2.5,10.9,64,85.6,0.1,14,2.3
2017-11-08,14.4,8.8,19.6,0,12.5,270,5.5,8.4,39,69.1,7.5,16.8,4.1
2017-11-09,10,1.8,19.4,0,7.1,360,4.5,2.9,30,66,9.7,12.6,-2.2
2017-11-10,14.1,4.5,21.5,0,14.1,250,7.3,8.6,47,71.3,5.5,14.3,0.5
2017-11-11,8.5,1,13.2,0,13.1,360,5.1,-0.8,39,53.4,9.7,11.5,-3.5
2017-11-12,5.7,-2.4,15.2,0,5.6,250,3.6,0.2,35,72,9.7,10.6,-5.6
2017-11-13,7.3,-0.4,15.1,0,6,320,4.2,3.4,46,79,3.7,10.5,-3.2
2017-11-14,9.6,1,16.1,0,10.4,270,5.4,1.3,26,59.8,8.5,12.1,-2.7
2017-11-15,4.6,-1.9,13.1,0,12.7,320,6.7,-1.9,30,66,6.7,6.7,-5.8
2017-11-16,3.8,-2.9,11.8,0,6.8,290,4.4,-1.9,34,70.5,9.2,7.6,-6.1
2017-11-17,7.6,-2.1,14.7,1.5,6.2,90,4.1,1.9,44,70.5,0.8,9.2,-4.6
2017-11-18,3.8,1.5,9.3,0.1,15.6,360,8.2,-4.9,40,53.3,8,6.9,-0.9
2017-11-19,3.8,0.8,7.7,0,9,270,4.9,-5.9,21,50.1,7.5,7.3,0
2017-11-20,3.8,-2.3,10.3,0.1,10.3,290,5.4,-2.3,39,66.4,6.5,7.7,-6
2017-11-21,2.7,-4.4,11,0,5.7,360,3.4,-1.4,43,77.1,7,4.8,-7.1
2017-11-22,7.3,0,13.3,0,9.5,360,4.1,1.5,50,68.4,0.4,8.8,-1.8
2017-11-23,5.1,-2,10.3,0.2,15.3,320,7.5,-3.5,28,55.9,6,5.9,-7
2017-11-24,5.3,-2.6,10.9,0,13.6,290,7.8,-4.4,27,52.6,7,7,-7.8
2017-11-25,4.6,-3.4,13.4,0,5.5,110,4.2,0.3,48,76.4,5.2,6.1,-7.3
2017-11-26,7.5,1.1,16.9,0,10.1,270,5.8,1.5,36,69.3,6.2,7.3,-3.3
2017-11-27,2.8,-5.3,12.1,0,4.9,320,3.4,-2.3,39,72.1,9.1,5.7,-10.3
2017-11-28,8.1,-3,15.7,0,6,270,4.3,4.2,54,77.6,1.7,9.3,-7.2
2017-11-29,8.5,4.7,12.4,0,10.4,360,5.2,-0.1,35,56.8,2.1,10.2,3.2
2017-11-30,3.3,0.3,7.8,0,13.2,360,6.6,-8.4,17,43.5,7.3,7,-2.2
2017-12-01,-0.1,-6.9,6.6,0,11,290,5.3,-10,24,49.4,8.3,4,-12.3
2017-12-02,0.3,-8,9.9,0,4.7,290,3,-5.6,39,67.3,6.9,4.1,-12.4
2017-12-03,4.2,-5,14.7,0,4.9,270,2.8,-0.6,43,73.9,6.5,6.2,-9.3
2017-12-04,3,-0.4,6.9,0,15.8,290,5.2,-2.7,43,67.6,3.4,5.2,-4.6
2017-12-05,-0.5,-4.5,3.7,0.8,7.8,360,5.2,-4.3,49,77.6,6.7,2.7,-8.9
2017-12-06,2.2,-2.8,9.5,0,5.7,230,3.6,-1.9,40,77.1,6.4,4.5,-6.6
2017-12-07,4.5,-2,12,0,11.7,360,5.9,-1.3,32,69,5.2,5.9,-5.6
2017-12-08,0.4,-1.6,2.8,1.3,11,20,5.2,-4.7,51,69.4,3.7,2.2,-3.9
2017-12-09,2.3,-4.9,9.1,0,8,270,4.4,-2.4,41,73.9,2,4.1,-10.5
2017-12-10,5.7,-0.6,11.5,3.8,15.5,290,7.4,0.3,45,70.6,4,5.1,-5.7
2017-12-11,,-2,4.2,0.8,14.8,270,7.6,,41,,1.2,3.4,-3
2017-12-12,-3.3,-6.6,0.4,0,9.7,270,4.9,-8.9,50,65.1,8.1,1,-10.3
2017-12-13,-2,-6.5,2.7,0,11.5,360,4.7,-9.9,40,55,8.3,0.8,-9
2017-12-14,-3,-9.8,5,0,7.1,360,3.7,-12,22,53.6,5.6,-0.7,-14.2
2017-12-15,-0.8,-8.6,5.8,0,6.2,290,4,-9.9,10,55.9,3.8,0,-13.4
2017-12-16,0,-4.1,3.7,0.8,15.5,290,9.3,-3.9,49,75.6,2.2,1.3,-6.6
2017-12-17,-3.3,-7.5,1.1,0.2,6.2,270,3.2,-7,59,76.1,7.8,1.2,-12.1
2017-12-18,1.5,-7,7.9,0,5.6,270,3.1,-2.8,46,74.8,2.2,1.3,-11.6
2017-12-19,1.1,-3.1,4.8,0,11.6,290,5,-6,39,60.1,3.9,2.8,-7.9
2017-12-20,1.4,-4.4,6.9,3.1,12.6,340,6.3,-5.2,35,64,8.8,3.1,-9.9
2017-12-21,-1.6,-5.7,5.9,0,6.3,320,3.1,-3.7,53,87.1,5.8,2.7,-11.6
2017-12-22,0.3,-7.3,10.3,0,5.9,250,3.2,-3,49,80.9,8.5,1.5,-12.3
2017-12-23,4.3,-3.8,13.8,0,5.3,250,4,0.9,45,81.3,6.8,4.3,-8.2
2017-12-24,7.8,3.8,13,16.6,14.7,230,9.3,3.7,54,76.3,1.9,7.5,1
2017-12-25,1.6,-2.9,4.6,0,11.5,270,6.9,-6.2,45,57.3,3.5,2.5,-8.4
2017-12-26,2.1,-2,7.3,0,14.6,290,7.8,-5.8,35,57,7.6,2.1,-4.3
2017-12-27,-1.2,-5.7,2.8,0,9.6,290,4,-10.2,33,50.8,9.3,0.7,-10.6
2017-12-28,-1.3,-5.5,5.2,0,9,340,5.4,-8.3,40,60.5,0.1,-0.4,-10.4
2017-12-29,1.7,-7.3,8.7,0,8.6,290,4.2,-1.1,63,82.8,1.9,1.2,-11.1
2017-12-30,3.2,-2.1,7.9,0.7,3.8,290,2.9,0.6,58,84.4,0,3.7,-6
2017-12-31,2.5,-3.6,7,0.4,12.9,290,6.5,-2.4,46,71.5,7.3,3.8,-8.5
2018-01-01,-0.2,-5.7,6.9,0,11.8,290,5.4,-6.1,37,68.5,9,1.3,-11.1
2018-01-02,1,-7.7,8.3,0,8.4,320,4.6,-4.9,43,67.3,7.5,0.9,-12.1
2018-01-03,0.2,-1.7,3.7,0,11,360,5.3,-7.4,37,56.9,9.1,1.1,-6.3
2018-01-04,-0.6,-1.8,2.7,0,9,20,5.1,-8.1,44,57.1,2.1,2.4,-2.5
2018-01-05,1.1,-1.9,4.2,0,12.7,270,5.7,-5.5,52,61.5,3.3,2.7,-3.8
2018-01-06,2.3,-3.1,6.5,0,12.1,270,5.5,-5.8,42,55.8,8.8,2.9,-8.9
2018-01-07,2.6,-5.4,8.3,1.8,4.9,270,3.7,-2.7,47,70,0,2.4,-8.6
2018-01-08,3.5,0.8,6.4,4.3,12.5,290,7.9,1.1,58,84.6,0,4.2,-0.8
2018-01-09,0.4,-1.4,3.8,0,14,320,9.2,-5.3,46,66,4.2,1.2,-3.2
2018-01-10,-1.9,-4.4,1.2,7.2,15.6,290,10.8,-5,47,80.3,5,0.5,-4.5
2018-01-11,-4.9,-6.2,-2.2,5.6,11,270,4,-8,62,79.4,3.4,-0.1,-1.5
2018-01-12,-8.4,-14,-3.5,0.3,6.7,290,3.6,-11.1,64,81.6,1.1,-0.2,-1.8
2018-01-13,-3.9,-11.4,4.7,0,6.9,20,3.1,-7.3,47,79.9,6.1,-0.1,-3.7
2018-01-14,1,-8.4,7,0,6.2,90,4.5,-3.1,49,75.4,4.1,2.5,-4.9
2018-01-15,3.2,-3.3,11.2,0,6.1,290,3.8,0.4,48,83.9,9.3,3.8,-7.4
2018-01-16,4.6,-1.9,8.2,22.8,6.9,290,4.4,3.8,84,94.8,0,4.7,-6
2018-01-17,4.4,-0.2,9.3,2.3,9.9,290,5.7,2.3,63,87.1,4.6,6.4,-4.2
2018-01-18,3.5,-1,8.7,0,9.3,270,5.3,0.4,43,81.6,5.5,4.6,-6.7
2018-01-19,1.5,-3.8,7.4,0,9.5,20,5.4,-7.1,25,55.8,8.5,2.4,-9.9
2018-01-20,0.9,-6.7,8.5,0,8.5,360,4.6,-3.9,42,73.4,8.3,1.7,-12.2
2018-01-21,1.7,-5.1,9.6,0,4.7,290,3.3,-3.5,29,73.3,4.7,2.5,-11.3
2018-01-22,4.3,-0.1,10.2,0,12.7,270,7.7,-0.4,41,72.6,4.4,5.4,-2
2018-01-23,-3.9,-7.9,1.8,0,13.2,290,5.8,-9.7,48,64.1,4.3,0.4,-13
2018-01-24,-7.8,-10.9,-3.8,0,12.5,20,6,-15.4,36,56,9.5,-1.4,-14.2
2018-01-25,-7.4,-9.6,-4.8,0.2,14.2,360,6.6,-14.1,39,59,5.4,-3.4,-12
2018-01-26,-7.2,-9.3,-4.7,0,13.2,360,5.2,-13.2,48,62,5.6,-3.3,-11
2018-01-27,-5.3,-11.7,0.8,0,9.3,20,6.4,-14.1,25,52.1,9.3,-1.7,-14.4
2018-01-28,-1.6,-4,2.5,0,12.2,290,5.5,-10.9,22,50.5,6.6,1.3,-4.7
2018-01-29,-4.2,-8,0.1,0.3,13,320,5.2,-8.6,52,71.6,5.3,-0.4,-11.9
2018-01-30,-4.5,-9.7,1.4,0,9.4,290,4.5,-10.2,31,68.5,6.6,-1.3,-14.2
2018-01-31,-2.1,-9.1,4.8,0,6.2,20,2.8,-7.8,37,67.8,2,-1.3,-13.4
2018-02-01,-1.6,-9,5.7,0,11.4,340,5,-10.2,29,57.3,9.7,0.3,-13.8
2018-02-02,-2,-6,2.7,0,9.8,270,5.2,-11.5,23,49.8,5.4,-1,-10.7
2018-02-03,-3.7,-8,-1.2,0.3,14,70,4.9,-8.5,53,69.3,6.1,-0.3,-12.2
2018-02-04,-5.2,-7.3,-2.5,0,16,290,5.6,-9.3,60,73,4,-1.2,-10.9
2018-02-05,-5.7,-9.5,-2.4,0.7,10.1,290,5.1,-9.1,64,77.1,4,-1,-9.8
2018-02-06,-7,-12,-4.1,0.2,9.2,20,3.7,-10.1,58,78.6,7.7,-1.3,-13.6
2018-02-07,-5.2,-12.1,0.6,0,6.8,20,4.3,-9.9,47,70.9,9.8,-0.4,-15.3
2018-02-08,-0.2,-9.6,7,0,5.7,140,4.3,-9.8,21,52.8,8.5,0.3,-14.1
2018-02-09,1.6,-4.6,7.2,0,5.5,230,4.2,-3.1,46,72.1,2.3,1.8,-10.3
2018-02-10,1.8,-2.1,6.6,0,14.2,270,6.5,-4.4,43,64.8,5,3.5,-4.2
2018-02-11,-1.3,-3.9,2.3,1.4,15,290,7.4,-9.3,35,57.9,5.5,0.6,-8.3
2018-02-12,-1.7,-4.5,0.6,0,13.8,290,9.1,-9.1,42,57.4,4.2,-0.3,-10.4
2018-02-13,0.8,-4.1,6.2,0,10.3,270,7.1,-8.8,25,51,10.1,1.5,-9.4
2018-02-14,6.6,-4.3,13.9,0,13.3,230,8.7,1.8,47,73.1,5.4,5.5,-8.9
2018-02-15,1.2,-2.3,6.9,0,9.2,320,5.4,-7.3,24,54.8,5.2,3.4,-7.8
2018-02-16,-0.2,-5.6,6.4,0,8.2,290,5.4,-8.2,23,58.3,3.8,1,-11.2
2018-02-17,0.1,-4.5,5.9,0,12.5,360,6.6,-11.4,15,45.6,9.4,2.8,-9.2
2018-02-18,0.6,-9,9.1,0,4.5,270,3.4,-10.1,13,49.3,4.2,1.2,-13.7
2018-02-19,2.5,-4.1,9.2,0,6.3,270,3.8,-5,26,61.3,0,4.8,-10.6
2018-02-20,1.4,-7.8,10.1,0,7.5,320,4.7,-4.6,33,67.4,5.3,3.2,-12.7
2018-02-21,1.1,-2.8,4.8,0,10.1,270,6.4,-13.5,12,33.6,1.2,3.4,-7.9
2018-02-22,,-6.7,7.5,0,8.1,320,4.4,,21,,1.9,-4.3,-12.8
2018-02-23,2.4,-7.1,12.6,0,8.9,230,6.2,-2.2,46,73.5,6.3,4.4,-11.7
2018-02-24,3.2,-5.4,14,0,8.1,290,4.5,-1.6,29,75.3,8.1,6.4,-9.5
2018-02-25,3.6,-3.2,12.1,0,9.5,320,7,-4.4,28,59.5,8.2,6.7,-9.6
2018-02-26,1.8,-8.5,14.6,0,7.4,230,4.3,-8.5,14,53.4,10.5,5.6,-14.2
2018-02-27,4.8,-6.5,15.4,0,6.4,250,4.3,-3.9,18,58.4,10.2,6.7,-11.3
2018-02-28,7.8,2.5,10.8,21.7,18.6,110,13.3,4.5,65,80.3,0,6.8,0
2018-03-01,3,-1.2,6.6,0,18.9,290,9,-3.5,30,63.6,6.9,5.2,-3.7
2018-03-02,1.5,-3.3,10.6,0,8.7,340,5,-6.8,21,57.6,10.2,4.4,-9.2
2018-03-03,7.2,-3.3,14.9,0,9.1,110,6.3,2.9,45,75.8,2.9,6.2,-9.2
2018-03-04,12.9,3.6,15.8,16.5,12,110,8.3,11.5,81,91.8,0.3,11.3,-0.2
2018-03-05,7.7,5.5,15.6,3.2,7.8,290,5.5,6.8,81,94.3,0,9.3,4.7
2018-03-06,6.2,0.9,13.6,0,7.6,250,4.7,1.8,39,77.4,8.9,8.9,-2.9
2018-03-07,6.3,2.6,9.7,13.5,12.4,70,8.8,1.2,54,71.1,0,6.1,-0.3
2018-03-08,3.4,1.5,5.4,20.4,12.5,360,6.5,0,66,79.1,0.2,4.8,0.7
2018-03-09,3.3,-1.4,8.9,0,8.7,320,4.5,-1.8,51,70,9.1,6.6,-8
2018-03-10,3,-4.1,11.2,0,7.1,230,4.7,-1.4,28,76.6,10.4,4.8,-10.5
2018-03-11,5,-2.8,14.3,0,6.8,270,4.6,0.8,32,77.6,9.3,8.7,-8.4
2018-03-12,6.4,-2.5,17.9,0,6.9,250,5.3,1.1,25,75.3,10.1,9.7,-6.5
2018-03-13,10.9,1.1,20.4,0,9.2,200,5.4,3.9,30,67.3,8.4,11.7,-4.7
2018-03-14,14.7,3.7,22.9,0,7.5,180,4.8,8.7,39,69.8,8.5,15,-1.1
2018-03-15,12.8,6.3,16.4,55.3,11.3,230,7.1,11.7,78,93.6,0,13,5.7
2018-03-16,6.4,4.7,7.9,0,8.3,320,4.5,3.6,67,83.3,0,8.1,1.6
2018-03-17,5.7,0.7,12.6,0,6.5,160,4.5,-0.2,42,68.1,11,8.6,-5.6
2018-03-18,8.7,-0.8,14.3,17.3,8.4,110,5.6,6.7,63,88,0.9,8.4,-6.8
2018-03-19,12,8.1,14.8,11.5,12.1,90,8.5,9.9,71,87.6,0,12.3,6.9
2018-03-20,6.7,1.6,9.8,2,12,90,7.6,-1.1,39,59.5,0,6.9,0.8
2018-03-21,1.6,-0.7,3.9,7.9,6.4,360,4.2,0.1,84,90,0,4.8,-1.3
2018-03-22,4.4,0.4,10.4,0,10.1,290,5.1,-0.9,43,69.8,9.5,8.3,-5.3
2018-03-23,4.9,-2.1,12.3,0,6.7,320,4.2,-0.3,32,73,10.6,8.1,-8.3
2018-03-24,7,-1.8,16.2,0,5.7,270,3.6,2.7,37,78.3,9.7,8.9,-7.6
2018-03-25,8.9,2.9,16.4,0,6.1,250,4.2,6.2,54,85,7.3,11.8,-2.6
2018-03-26,10.7,5.2,19.4,0,5.9,270,3.7,5.5,31,74.6,8.1,14.2,-0.5
2018-03-27,10.7,1.9,19.9,0,7.4,250,5.2,4.7,31,71.9,11,13.9,-3.4
2018-03-28,12.4,2,20,0,8.8,230,5.8,8.1,51,77.3,11.2,15.3,-3.7
2018-03-29,16,10,21.6,0,5.7,250,3.7,11.3,37,75.5,8.9,18.6,5.9
2018-03-30,14.1,9.7,20.2,0,7.9,140,5.5,4.4,32,53.9,9.1,15.9,5.7
2018-03-31,14.7,8.8,23,0,6.2,90,4.4,2.2,21,46.9,10,16.8,3.6
2018-04-01,15.4,8.3,21.9,0,7.8,230,5.3,10,49,72,2.7,16.3,4.1
2018-04-02,16.2,7.2,25.2,0,7.4,230,5.3,10.3,37,72.9,10.4,19,3
2018-04-03,17.1,8.8,25.3,0,8.9,270,5.7,12.2,45,75.9,9.9,20,3.7
2018-04-04,13.7,11.2,18.5,20.4,13.1,110,8.4,12.2,76,91.3,0,14.3,7.8
2018-04-05,11.6,10.3,14.3,7.2,12.9,110,9.4,9.2,71,85.6,0.4,12.3,8.8
2018-04-06,8.7,4.7,13.5,21.7,16.4,270,11.1,2.2,41,65.4,6.9,11.3,3.6
2018-04-07,4.5,0.2,8.8,1.6,18,250,9.6,-4.7,20,53.5,6.5,7,-5.6
2018-04-08,9.1,-0.9,14.2,0,15.5,230,10.7,1,34,58.1,11.3,10.9,-6.5
2018-04-09,11.8,4.8,19.5,0,8.6,270,5.4,3.9,19,62.9,10.6,15.5,-1.5
2018-04-10,16.4,5.6,22.2,0,18.2,200,8.9,9.1,36,64.1,9.4,17.8,-0.7
2018-04-11,14.5,4.2,21,0,14.8,200,8.3,7,23,65,9.2,19.1,-2.7
2018-04-12,11.3,0.9,20.6,0,8.4,320,6,1.8,16,59.4,5.1,13,-4.7
2018-04-13,13.6,7.7,18.5,0,14.1,110,9.2,-0.9,19,41.5,0.4,13.7,5.1
2018-04-14,10.9,7.5,15.3,22.3,13.7,290,8.6,7.7,31,81.8,0.2,11.8,5.4
2018-04-15,9.5,6.2,14.9,0,13.4,290,7.3,3.2,40,66.3,10.4,12.6,2.7
2018-04-16,9.6,1.6,16.8,0,6.7,290,4.8,3.1,32,67.6,8.2,12.8,-3.7
2018-04-17,11.6,5.4,19.6,0,8,250,6,5.4,33,70.3,11.1,15.6,-0.4
2018-04-18,10.2,1.9,19.4,0,6.3,230,4.8,4.1,28,70.9,11.8,15.8,-4.2
2018-04-19,11,-1.3,21.8,0,6.1,270,4.1,2.2,21,63.1,12.2,15.9,-6.5
2018-04-20,14.1,3,26.5,0,6.2,250,4.8,5.5,24,63.1,12,17.8,-2.2
2018-04-21,16,3.2,24.9,0,8.4,180,6,8.4,17,66.8,12.2,19.6,-2.7
2018-04-22,17.7,14.4,20.5,5.2,9.6,110,6.2,15.7,77,88.4,0.3,18.1,12.7
2018-04-23,14.3,13.7,15.5,34.2,12.7,110,8.2,12.7,85,90,0,14.4,12
2018-04-24,13.7,11.9,16.6,7.3,7.6,320,4.9,12.7,88,94,0,15.2,11.4
2018-04-25,13.6,8.9,18.3,0.2,5.3,290,3.4,10.8,63,84.8,2,15.8,3.5
2018-04-26,12.8,6.5,21.6,0,7.6,250,5.3,6.6,30,70.6,7.5,15.2,2.2
2018-04-27,13.7,6.3,21,0,7.6,250,4.5,8.3,39,73.8,11.3,17.8,1.7
2018-04-28,14.8,6,23.6,0,7.1,250,4.3,9.7,37,75.1,11.6,18.9,1.9
2018-04-29,14.3,7.6,21.4,0,6.2,250,4.5,9.8,52,76.8,5.1,16.7,2.6
2018-04-30,18.1,14.7,22.9,0,8.3,140,6,14.4,66,79.3,4.6,19.5,11.3
2018-05-01,18.1,16,20.5,0,7.4,110,5.4,16,77,88.3,0.1,18.1,11.9
2018-05-02,15.4,9.7,19.3,0.3,13.7,250,6.7,13.1,61,86.9,0,16.1,5.9
2018-05-03,12,7,18.6,0,15.1,290,8.7,4.1,28,60.9,9.3,14.5,1.2
2018-05-04,11.9,2.8,20,0,11.4,290,6.6,3,22,61.8,12.7,17.1,-2
2018-05-05,18.2,7.2,24.4,0,10.3,200,6.2,8.6,29,56.1,8.1,19.4,3.3
2018-05-06,16.7,15,19.5,18.7,10.1,200,7,15.1,56,91.1,0,16.7,13.6
2018-05-07,17,13.3,22,24.2,8.8,110,5.9,14.6,59,87.3,2,17.6,8.7
2018-05-08,16.5,12.8,23.3,3.3,8.3,90,5.9,12.2,43,78.4,3.9,19.4,8.8
2018-05-09,14.3,12.1,17.6,0.4,6.6,250,4.3,10.1,59,76.4,1.8,17.4,11.4
2018-05-10,15.2,9.6,22.3,0,6.6,250,4.4,10.7,44,77,11,19,4.7
2018-05-11,17.4,10.1,24.2,0,6.8,250,4.6,7.6,19,58.3,7.8,17.9,5.1
2018-05-12,18.8,16.7,21.9,11.3,11.4,250,5.9,14.5,50,77.4,0.3,18.4,13.3
2018-05-13,16.2,12.1,20.3,2.2,8.9,230,5.2,13.4,62,84.9,6.8,19.6,7.6
2018-05-14,18.4,11.4,27.9,0,6.5,250,4.1,12.1,32,72.4,10.1,22,7.3
2018-05-15,21.1,12,29.1,0,8.2,110,5.7,17,49,79.6,7.8,23.6,7.7
2018-05-16,23.7,21.1,25.7,1.8,12.4,200,6.9,21.3,79,87.3,0,22.3,19.2
2018-05-17,23.1,20.3,24.6,1.4,10.4,200,6,21.1,78,89.1,0,22.1,19
2018-05-18,19.6,15.8,23.6,1.4,8.3,230,5.1,18.1,82,92.1,0,21.3,15.6
2018-05-19,16.1,11.9,20.9,0,8.6,90,6.4,11.9,56,76.8,5,18.2,6.3
2018-05-20,17.2,13.4,24.5,0.2,16,70,10,6.5,28,51.8,7.1,18.7,7.9
2018-05-21,18.2,11.6,23.6,0,8.8,90,6.7,11.3,52,65,10.8,22.6,8.2
2018-05-22,18.5,14.6,23.1,4.3,8.8,110,6.1,14.3,59,77.5,5.1,21.6,9.2
2018-05-23,18.4,11.8,24.4,5.8,12.9,290,7.7,9.8,28,61.9,10.7,21.8,7.3
2018-05-24,17.4,6.9,27.6,0,8.5,250,5.3,7.8,16,61,11.2,22.4,2.1
2018-05-25,18.5,10.2,27.9,0,6.8,230,5,8.7,22,59.6,8.1,22.6,6
2018-05-26,19.6,12.7,25.5,0,1,180,0.7,12.5,47,65.9,13.1,25.6,8.5
2018-05-27,19.2,12.9,26,0,1.5,270,1,13.9,46,73.6,3.8,21.7,7.6
2018-05-28,19.7,17.7,22.5,0,6.1,110,4.8,16.4,63,82.3,0,20.9,14.8
2018-05-29,21.5,17.6,27.4,0,5.8,90,3.7,17.7,56,81.1,0,24,14.4
2018-05-30,21.1,18.1,26.6,0,5.1,290,3.9,17.7,57,82.3,0,24.7,15.6
2018-05-31,18.7,14.2,24.5,0,6.1,290,4.9,13,45,71.6,1.6,23.6,10.8
2018-06-01,21.1,11.9,30.6,0,6.1,270,4.6,13.9,39,67.6,12.1,26.6,9
2018-06-02,22.2,13.4,33,0,6,230,4.3,12.3,22,61,12.9,28,10
2018-06-03,21.4,14.8,30,0,6.2,250,5.5,12.2,28,60.4,12,28.1,11.2
2018-06-04,21.5,14,28.8,0,5.9,250,4.4,14.5,40,67.8,6.6,25.5,10.6
2018-06-05,20.2,17.3,23.5,1.1,5.8,110,4.4,17,64,82.6,0.5,21.6,13.6
2018-06-06,21.6,17,29.7,0,5.9,230,4.3,17.3,48,78.9,7.2,25,13.4
2018-06-07,21.8,15.9,29.7,0,5.9,250,4.4,17.1,47,77.5,11.4,27.5,11.5
2018-06-08,20.9,16.3,26.7,0,6.2,290,5.1,16.4,52,77,9.3,29.6,10.7
2018-06-09,20.9,15,25.8,0,6.3,110,5.6,15.1,52,71.3,10.3,29.9,10.7
2018-06-10,20,18,23.8,1.1,6,90,5.2,15.2,60,74.5,0.2,24.3,16.3
